,Date,Open,High,Low,Close,Adj Close,Volume
1612,2016-05-31,24.9,25.1,24.705,24.965,23.0518,169228800
1613,2016-06-01,24.754999,24.885,24.5825,24.615,22.728619,116693200
1614,2016-06-02,24.4,24.459999,24.157499,24.43,22.557795,160766400
1615,2016-06-03,24.4475,24.567499,24.362499,24.48,22.603964,114019600
1616,2016-06-06,24.497499,25.4725,24.387501,24.657499,22.767864,93170000
1617,2016-06-07,24.8125,24.967501,24.74,24.7575,22.860195,89638000
1618,2016-06-08,24.754999,24.889999,24.67,24.735001,22.839422,83392400
1619,2016-06-09,24.625,24.997499,24.615,24.9125,23.003315,106405600
1620,2016-06-10,24.6325,24.8375,24.620001,24.7075,22.81403,126851600
1621,2016-06-13,24.672501,24.780001,24.275,24.334999,22.470072,152082000
1622,2016-06-14,24.33,24.620001,24.1875,24.365,22.49777,127727600
1623,2016-06-15,24.455,24.602501,24.2575,24.285,22.423904,117780800
1624,2016-06-16,24.112499,24.4375,24.0175,24.387501,22.518551,125307200
1625,2016-06-17,24.155001,24.1625,23.825001,23.8325,22.006088,244032800
1626,2016-06-20,24.0,24.1425,23.7575,23.775,21.95299,137647600
1627,2016-06-21,23.735001,24.0875,23.67,23.977501,22.139971,142185600
1628,2016-06-22,24.0625,24.2225,23.8375,23.887501,22.056868,116876400
1629,2016-06-23,23.985001,24.0725,23.8125,24.025,22.18383,128960800
1630,2016-06-24,23.227501,23.665001,23.1625,23.35,21.560555,301245600
1631,2016-06-27,23.25,23.262501,22.875,23.01,21.246618,181958400
1632,2016-06-28,23.225,23.415001,23.035,23.397499,21.604416,161779600
1633,2016-06-29,23.4925,23.637501,23.407499,23.6,21.791399,146124000
1634,2016-06-30,23.610001,23.942499,23.575001,23.9,22.068409,143345600
1635,2016-07-01,23.872499,24.1175,23.8325,23.9725,22.135351,104106000
1636,2016-07-05,23.8475,23.85,23.615,23.747499,21.927603,110820800
1637,2016-07-06,23.65,23.915001,23.592501,23.8825,22.052254,123796400
1638,2016-07-07,23.924999,24.125,23.905001,23.985001,22.146894,100558400
1639,2016-07-08,24.122499,24.2225,24.012501,24.17,22.31772,115648400
1640,2016-07-11,24.1875,24.4125,24.182501,24.245001,22.386974,95179600
1641,2016-07-12,24.2925,24.424999,24.280001,24.355,22.488543,96670000
1642,2016-07-13,24.352501,24.4175,24.209999,24.217501,22.36158,103568800
1643,2016-07-14,24.3475,24.747499,24.33,24.6975,22.804794,155676000
1644,2016-07-15,24.73,24.825001,24.625,24.695,22.802486,120548000
1645,2016-07-18,24.674999,25.032499,24.65,24.9575,23.044867,145975600
1646,2016-07-19,24.889999,25.0,24.834999,24.967501,23.054106,95119600
1647,2016-07-20,25.0,25.115,24.934999,24.99,23.074873,105104000
1648,2016-07-21,24.9575,25.25,24.782499,24.8575,22.952528,130808000
1649,2016-07-22,24.815001,24.825001,24.577499,24.665001,22.774784,113254800
1650,2016-07-25,24.5625,24.709999,24.23,24.334999,22.470072,161531600
1651,2016-07-26,24.205,24.4925,24.105,24.1675,22.315411,224959200
1652,2016-07-27,26.067499,26.0875,25.6875,25.737499,23.765097,369379200
1653,2016-07-28,25.7075,26.112499,25.705,26.084999,24.085964,159479200
1654,2016-07-29,26.047501,26.137501,25.92,26.0525,24.055946,110934800
1655,2016-08-01,26.102501,26.5375,26.102501,26.512501,24.480703,152671600
1656,2016-08-02,26.512501,26.5175,26.0,26.120001,24.118284,135266400
1657,2016-08-03,26.202499,26.459999,26.192499,26.4475,24.420683,120810400
1658,2016-08-04,26.395,26.5,26.32,26.467501,24.571541,109634800
1659,2016-08-05,26.567499,26.9125,26.545,26.870001,24.945208,162213600
1660,2016-08-08,26.879999,27.092501,26.790001,27.092501,25.151772,112148800
1661,2016-08-09,27.057501,27.235001,27.002501,27.202499,25.253887,105260800
1662,2016-08-10,27.1775,27.225,26.940001,27.0,25.065893,96034000
1663,2016-08-11,27.129999,27.2325,26.9625,26.9825,25.049648,109938000
1664,2016-08-12,26.945,27.110001,26.945,27.045,25.107668,74641600
1665,2016-08-15,27.035,27.385,27.02,27.370001,25.409393,103472800
1666,2016-08-16,27.407499,27.557501,27.3025,27.344999,25.386183,135177600
1667,2016-08-17,27.275,27.342501,27.084999,27.305,25.349047,101424000
1668,2016-08-18,27.307501,27.4,27.254999,27.27,25.316553,87938800
1669,2016-08-19,27.192499,27.422501,27.09,27.34,25.381538,101472400
1670,2016-08-22,27.215,27.275,26.9625,27.127501,25.184269,103280800
1671,2016-08-23,27.147499,27.33,27.1325,27.2125,25.263168,85030800
1672,2016-08-24,27.1425,27.1875,26.92,27.0075,25.072857,94700400
1673,2016-08-25,26.8475,26.969999,26.67,26.8925,24.966097,100344800
1674,2016-08-26,26.852501,26.987499,26.577499,26.735001,24.819876,111065200
1675,2016-08-29,26.655001,26.860001,26.5725,26.705,24.79203,99881200
1676,2016-08-30,26.450001,26.625,26.375,26.5,24.601711,99455600
1677,2016-08-31,26.415001,26.6425,26.41,26.525,24.624922,118649600
1678,2016-09-01,26.535,26.700001,26.405001,26.682501,24.771141,106806000
1679,2016-09-02,26.924999,27.0,26.705,26.932501,25.003231,107210000
1680,2016-09-06,26.975,27.075001,26.877501,26.924999,24.996273,107521600
1681,2016-09-07,26.9575,27.190001,26.7675,27.09,25.149452,169457200
1682,2016-09-08,26.8125,26.817499,26.309999,26.379999,24.490311,212008000
1683,2016-09-09,26.16,26.43,25.782499,25.782499,23.935604,186228000
1684,2016-09-12,25.6625,26.43,25.6325,26.360001,24.471739,181171200
1685,2016-09-13,26.877501,27.1975,26.809999,26.987499,25.054287,248704800
1686,2016-09-14,27.182501,28.2575,27.15,27.942499,25.94088,443554800
1687,2016-09-15,28.465,28.932501,28.372499,28.8925,26.822824,359934400
1688,2016-09-16,28.780001,29.032499,28.51,28.73,26.671968,319547600
1689,2016-09-19,28.797501,29.045,28.3125,28.395,26.360968,188092000
1690,2016-09-20,28.262501,28.530001,28.127501,28.3925,26.358644,138057200
1691,2016-09-21,28.4625,28.497499,28.110001,28.387501,26.354004,144012800
1692,2016-09-22,28.5875,28.735001,28.5,28.655001,26.602339,124296000
1693,2016-09-23,28.605,28.6975,27.887501,28.1775,26.15905,209924800
1694,2016-09-26,27.91,28.3475,27.887501,28.219999,26.198503,119477600
1695,2016-09-27,28.25,28.295,28.084999,28.272499,26.247242,98429600
1696,2016-09-28,28.422501,28.66,28.3575,28.487499,26.446836,118564400
1697,2016-09-29,28.290001,28.450001,27.950001,28.045,26.036036,143548000
1698,2016-09-30,28.115,28.342501,27.950001,28.262501,26.237957,145516400
1699,2016-10-03,28.1775,28.262501,28.07,28.129999,26.114952,86807200
1700,2016-10-04,28.264999,28.577499,28.157499,28.25,26.226349,118947200
1701,2016-10-05,28.35,28.415001,28.172501,28.262501,26.237957,85812400
1702,2016-10-06,28.424999,28.584999,28.282499,28.4725,26.432919,115117200
1703,2016-10-07,28.577499,28.639999,28.377501,28.514999,26.472368,97433600
1704,2016-10-10,28.754999,29.1875,28.68,29.012501,26.934233,144944000
1705,2016-10-11,29.424999,29.672501,29.049999,29.075001,26.992258,256164000
1706,2016-10-12,29.3375,29.495001,29.1875,29.334999,27.233635,150347200
1707,2016-10-13,29.1975,29.360001,28.93,29.245001,27.150078,140769600
1708,2016-10-14,29.469999,29.5425,29.282499,29.407499,27.30094,142608800
1709,2016-10-17,29.3325,29.459999,29.195,29.387501,27.282366,94499600
1710,2016-10-18,29.545,29.5525,29.362499,29.3675,27.263805,98214000
1711,2016-10-19,29.3125,29.440001,28.450001,29.280001,27.182571,80138400
1712,2016-10-20,29.215,29.344999,29.0825,29.264999,27.168644,96503200
1713,2016-10-21,29.202499,29.227501,29.07,29.15,27.06188,92770800
1714,2016-10-24,29.275,29.434999,29.25,29.4125,27.305578,94154800
1715,2016-10-25,29.487499,29.59,29.327499,29.5625,27.444836,192516000
1716,2016-10-26,28.577499,28.924999,28.327499,28.897499,26.827471,264536800
1717,2016-10-27,28.8475,28.965,28.525,28.620001,26.569851,138248000
1718,2016-10-28,28.467501,28.8025,28.362499,28.43,26.393461,151446800
1719,2016-10-31,28.4125,28.557501,28.299999,28.385,26.351681,105677600
1720,2016-11-01,28.365,28.442499,27.6325,27.872499,25.875893,175303200
1721,2016-11-02,27.85,28.0875,27.807501,27.897499,25.899103,113326800
1722,2016-11-03,27.745001,27.865,27.387501,27.4575,25.621504,107730400
1723,2016-11-04,27.1325,27.5625,27.0275,27.209999,25.390547,123348000
1724,2016-11-07,27.52,27.627501,27.365,27.602501,25.756802,130240000
1725,2016-11-08,27.577499,27.93,27.424999,27.764999,25.908436,97016800
1726,2016-11-09,27.469999,27.83,27.012501,27.719999,25.866442,236705600
1727,2016-11-10,27.772499,27.772499,26.4575,26.9475,25.145603,228538000
1728,2016-11-11,26.780001,27.217501,26.637501,27.1075,25.294903,136575600
1729,2016-11-14,26.9275,26.952499,26.02,26.4275,24.66037,204702000
1730,2016-11-15,26.6425,26.92,26.540001,26.7775,24.986971,129058000
1731,2016-11-16,26.674999,27.557501,26.65,27.497499,25.658825,235362000
1732,2016-11-17,27.452499,27.5875,27.2075,27.487499,25.64949,110528000
1733,2016-11-18,27.43,27.635,27.415001,27.514999,25.675158,113715600
1734,2016-11-21,27.530001,27.997499,27.502501,27.932501,26.064741,117058400
1735,2016-11-22,27.987499,28.105,27.85,27.950001,26.081066,103862000
1736,2016-11-23,27.84,27.877501,27.5825,27.807501,25.948095,109705600
1737,2016-11-25,27.782499,27.967501,27.737499,27.9475,26.078732,45903600
1738,2016-11-28,27.8575,28.1175,27.8475,27.8925,26.027409,108776000
1739,2016-11-29,27.695,28.0075,27.5175,27.865,26.001751,114115200
1740,2016-11-30,27.9,28.049999,27.567499,27.629999,25.782465,144649200
1741,2016-12-01,27.592501,27.735001,27.2575,27.372499,25.542179,148347600
1742,2016-12-02,27.2925,27.522499,27.2125,27.475,25.637829,106112000
1743,2016-12-05,27.5,27.5075,27.0625,27.2775,25.453533,137298000
1744,2016-12-06,27.375,27.59,27.297501,27.487499,25.64949,104782000
1745,2016-12-07,27.315001,27.797501,27.290001,27.7575,25.901438,119994800
1746,2016-12-08,27.715,28.1075,27.65,28.030001,26.15572,108273200
1747,2016-12-09,28.077499,28.674999,28.077499,28.487499,26.582621,137610400
1748,2016-12-12,28.3225,28.75,28.122499,28.325001,26.430992,105497600
1749,2016-12-13,28.459999,28.98,28.4375,28.797501,26.871901,174935200
1750,2016-12-14,28.76,29.049999,28.745001,28.797501,26.871901,136127200
1751,2016-12-15,28.844999,29.182501,28.807501,28.955,27.018864,186098000
1752,2016-12-16,29.1175,29.125,28.9125,28.9925,27.053854,177404400
1753,2016-12-19,28.950001,29.344999,28.9375,29.16,27.210155,111117600
1754,2016-12-20,29.184999,29.375,29.17,29.237499,27.282473,85700000
1755,2016-12-21,29.200001,29.35,29.195,29.264999,27.308134,95132800
1756,2016-12-22,29.0875,29.127501,28.91,29.0725,27.128506,104343600
1757,2016-12-23,28.897499,29.129999,28.897499,29.129999,27.182165,56998000
1758,2016-12-27,29.129999,29.450001,29.122499,29.315001,27.354792,73187600
1759,2016-12-28,29.379999,29.504999,29.049999,29.190001,27.23815,83623600
1760,2016-12-29,29.112499,29.2775,29.1,29.182501,27.231153,60158000
1761,2016-12-30,29.1625,29.299999,28.8575,28.955,27.018864,122345200
1762,2017-01-03,28.950001,29.0825,28.690001,29.0375,27.095846,115127600
1763,2017-01-04,28.9625,29.127501,28.9375,29.004999,27.065521,84472400
1764,2017-01-05,28.98,29.215,28.952499,29.1525,27.203157,88774400
1765,2017-01-06,29.195,29.540001,29.1175,29.477501,27.506426,127007600
1766,2017-01-09,29.487499,29.8575,29.485001,29.747499,27.758371,134247600
1767,2017-01-10,29.692499,29.844999,29.575001,29.7775,27.786367,97848400
1768,2017-01-11,29.684999,29.9825,29.65,29.9375,27.935661,110354400
1769,2017-01-12,29.725,29.825001,29.5525,29.8125,27.819025,108344800
1770,2017-01-13,29.7775,29.905001,29.702499,29.76,27.770035,104447600
1771,2017-01-17,29.584999,30.059999,29.555,30.0,27.993984,137759200
1772,2017-01-18,30.0,30.125,29.9275,29.997499,27.991652,94852000
1773,2017-01-19,29.85,30.022499,29.842501,29.945,27.942667,102389200
1774,2017-01-20,30.112499,30.112499,29.932501,30.0,27.993984,130391600
1775,2017-01-23,30.0,30.202499,29.942499,30.02,28.012651,88200800
1776,2017-01-24,29.887501,30.025,29.875,29.9925,27.986994,92844000
1777,2017-01-25,30.105,30.525,30.07,30.469999,28.432562,129510400
1778,2017-01-26,30.4175,30.610001,30.4,30.485001,28.44656,105350400
1779,2017-01-27,30.535,30.5875,30.4,30.487499,28.448891,82251600
1780,2017-01-30,30.2325,30.407499,30.165001,30.407499,28.374239,121510000
1781,2017-01-31,30.2875,30.3475,30.155001,30.3375,28.308924,196804000
1782,2017-02-01,31.7575,32.622501,31.752501,32.1875,30.035217,447940000
1783,2017-02-02,31.995001,32.3475,31.945,32.1325,29.983892,134841600
1784,2017-02-03,32.077499,32.297501,32.040001,32.27,30.1122,98029200
1785,2017-02-06,32.282501,32.625,32.224998,32.572498,30.394466,107383600
1786,2017-02-07,32.634998,33.022499,32.612499,32.8825,30.683744,152735200
1787,2017-02-08,32.837502,33.055,32.805,33.009998,30.802719,92016400
1788,2017-02-09,32.912498,33.112499,32.779999,33.105,31.025303,113399600
1789,2017-02-10,33.115002,33.235001,33.012501,33.029999,30.955009,80262000
1790,2017-02-13,33.27,33.455002,33.1875,33.322498,31.22913,92141600
1791,2017-02-14,33.3675,33.772499,33.3125,33.755001,31.634468,132904800
1792,2017-02-15,33.880001,34.067501,33.654999,33.877499,31.749269,142492400
1793,2017-02-16,33.9175,33.974998,33.709999,33.837502,31.71179,90338400
1794,2017-02-17,33.775002,33.9575,33.775002,33.93,31.798479,88792800
1795,2017-02-21,34.057499,34.1875,33.994999,34.174999,32.028084,98028800
1796,2017-02-22,34.107498,34.279999,34.0275,34.2775,32.124138,83347600
1797,2017-02-23,34.345001,34.369999,34.075001,34.1325,31.988241,83152800
1798,2017-02-24,33.977501,34.165001,33.82,34.165001,32.018707,87106400
1799,2017-02-27,34.285,34.360001,34.07,34.232498,32.081963,81029600
1800,2017-02-28,34.27,34.360001,34.174999,34.247501,32.096027,93931600
1801,2017-03-01,34.4725,35.037498,34.400002,34.947498,32.752056,145658400
1802,2017-03-02,35.0,35.07,34.689999,34.740002,32.557575,104844000
1803,2017-03-03,34.695,34.9575,34.647499,34.945,32.749706,84432400
1804,2017-03-06,34.842499,34.942501,34.650002,34.834999,32.646614,87000000
1805,2017-03-07,34.764999,34.994999,34.697498,34.880001,32.688789,69785200
1806,2017-03-08,34.737499,34.950001,34.705002,34.75,32.566956,74828800
1807,2017-03-09,34.685001,34.697498,34.262501,34.669998,32.491978,88623600
1808,2017-03-10,34.8125,34.84,34.66,34.785,32.599766,78451200
1809,2017-03-13,34.712502,34.857498,34.705002,34.799999,32.613815,69686800
1810,2017-03-14,34.825001,34.912498,34.709999,34.747501,32.564621,61236400
1811,2017-03-15,34.852501,35.1875,34.7575,35.115002,32.909023,102767200
1812,2017-03-16,35.18,35.255001,35.064999,35.172501,32.962921,76928000
1813,2017-03-17,35.25,35.25,34.9725,34.997501,32.798901,175540000
1814,2017-03-20,35.099998,35.375,35.057499,35.365002,33.143322,86168000
1815,2017-03-21,35.5275,35.700001,34.932499,34.959999,32.763756,158119600
1816,2017-03-22,34.962502,35.400002,34.939999,35.355,33.133945,103440800
1817,2017-03-23,35.314999,35.395,35.1525,35.23,33.016808,81385200
1818,2017-03-24,35.375,35.435001,35.087502,35.16,32.951206,89582400
1819,2017-03-27,34.8475,35.305,34.654999,35.220001,33.007431,94300400
1820,2017-03-28,35.227501,36.009998,35.154999,35.950001,33.69157,133499200
1821,2017-03-29,35.919998,36.122501,35.797501,36.029999,33.766548,116760000
1822,2017-03-30,36.047501,36.125,35.875,35.982498,33.722031,84829200
1823,2017-03-31,35.93,36.067501,35.752499,35.915001,33.658768,78646800
1824,2017-04-03,35.927502,36.029999,35.762501,35.924999,33.66814,79942800
1825,2017-04-04,35.8125,36.2225,35.7925,36.192501,33.918831,79565600
1826,2017-04-05,36.055,36.365002,35.952499,36.005001,33.743118,110871600
1827,2017-04-06,36.072498,36.130001,35.862499,35.915001,33.658768,84596000
1828,2017-04-07,35.932499,36.044998,35.817501,35.834999,33.583794,66688800
1829,2017-04-10,35.900002,35.970001,35.724998,35.7925,33.543964,75733600
1830,2017-04-11,35.735001,35.837502,35.014999,35.407501,33.183159,121517600
1831,2017-04-12,35.400002,35.537498,35.252499,35.450001,33.22298,81400000
1832,2017-04-13,35.477501,35.595001,35.262501,35.262501,33.04726,71291600
1833,2017-04-17,35.369999,35.470001,35.217499,35.4575,33.230003,66328400
1834,2017-04-18,35.352501,35.509998,35.2775,35.299999,33.082405,58790000
1835,2017-04-19,35.470001,35.5,35.112499,35.169998,32.960567,69313600
1836,2017-04-20,35.305,35.73,35.290001,35.610001,33.37294,93278400
1837,2017-04-21,35.610001,35.669998,35.462502,35.567501,33.333096,69283600
1838,2017-04-24,35.875,35.987499,35.794998,35.91,33.654083,68537200
1839,2017-04-25,35.977501,36.224998,35.967499,36.1325,33.86261,75486000
1840,2017-04-26,36.1175,36.150002,35.845001,35.919998,33.663456,80164800
1841,2017-04-27,35.98,36.040001,35.827499,35.947498,33.68922,56985200
1842,2017-04-28,36.022499,36.075001,35.817501,35.912498,33.656425,83441600
1843,2017-05-01,36.275002,36.799999,36.240002,36.645,34.342899,134411600
1844,2017-05-02,36.884998,37.022499,36.709999,36.877499,34.560806,181408800
1845,2017-05-03,36.397499,36.872501,36.067501,36.764999,34.455376,182788000
1846,2017-05-04,36.630001,36.785,36.452499,36.6325,34.331192,93487600
1847,2017-05-05,36.689999,37.244999,36.689999,37.240002,34.900528,109310800
1848,2017-05-08,37.2575,38.424999,37.2575,38.252499,35.849422,195009600
1849,2017-05-09,38.467499,38.720001,38.362499,38.497501,36.079033,156521600
1850,2017-05-10,38.407501,38.485001,38.0275,38.314999,35.907997,103222800
1851,2017-05-11,38.112499,38.517502,38.077499,38.487499,36.218544,109020400
1852,2017-05-12,38.674999,39.105,38.6675,39.025002,36.72435,130108000
1853,2017-05-15,39.002499,39.162498,38.762501,38.924999,36.630238,104038800
1854,2017-05-16,38.985001,39.014999,38.68,38.8675,36.576149,80194000
1855,2017-05-17,38.400002,38.642502,37.427502,37.5625,35.348072,203070800
1856,2017-05-18,37.817501,38.334999,37.782501,38.134998,35.886829,134272800
1857,2017-05-19,38.345001,38.494999,38.157501,38.264999,36.009163,107843200
1858,2017-05-22,38.5,38.645,38.227501,38.497501,36.227955,91865600
1859,2017-05-23,38.724998,38.724998,38.327499,38.450001,36.183254,79675600
1860,2017-05-24,38.459999,38.5425,38.1675,38.334999,36.075039,76712000
1861,2017-05-25,38.432499,38.587502,38.2575,38.467499,36.199722,76942400
1862,2017-05-26,38.5,38.560001,38.327499,38.4025,36.138554,87710400
1863,2017-05-30,38.355,38.607498,38.3325,38.4175,36.152664,80507600
1864,2017-05-31,38.4925,38.5425,38.095001,38.189999,35.938576,97804800
1865,2017-06-01,38.2925,38.3325,38.055,38.294998,36.037392,65616400
1866,2017-06-02,38.395,38.862499,38.2225,38.862499,36.571438,111082800
1867,2017-06-05,38.584999,38.612499,38.365002,38.482498,36.213837,101326800
1868,2017-06-06,38.474998,38.952499,38.445,38.612499,36.336178,106499600
1869,2017-06-07,38.755001,38.994999,38.619999,38.842499,36.552616,84278400
1870,2017-06-08,38.8125,38.884998,38.599998,38.747501,36.463211,85003200
1871,2017-06-09,38.797501,38.797501,36.505001,37.244999,35.04929,259530800
1872,2017-06-12,36.435001,36.522499,35.627499,36.355,34.211769,289229200
1873,2017-06-13,36.790001,36.862499,36.287498,36.647499,34.487,136661600
1874,2017-06-14,36.875,36.875,35.959999,36.290001,34.1506,126124800
1875,2017-06-15,35.830002,36.119999,35.552502,36.072498,33.945911,128661600
1876,2017-06-16,35.945,36.125,35.549999,35.567501,33.470688,201444400
1877,2017-06-19,35.915001,36.685001,35.915001,36.584999,34.428204,130165600
1878,2017-06-20,36.717499,36.717499,36.235001,36.252499,34.115303,99600400
1879,2017-06-21,36.380001,36.517502,36.1525,36.467499,34.317623,85063200
1880,2017-06-22,36.442501,36.674999,36.279999,36.407501,34.261158,76425200
1881,2017-06-23,36.282501,36.790001,36.2775,36.57,34.414082,141757600
1882,2017-06-26,36.7925,37.07,36.345001,36.455002,34.305878,102769600
1883,2017-06-27,36.252499,36.540001,35.904999,35.932499,33.814171,99047600
1884,2017-06-28,36.122501,36.5275,35.790001,36.4575,34.308216,88329600
1885,2017-06-29,36.177502,36.282501,35.57,35.919998,33.802402,125997600
1886,2017-06-30,36.112499,36.240002,35.945,36.005001,33.882393,92096400
1887,2017-07-03,36.220001,36.325001,35.775002,35.875,33.760059,57111200
1888,2017-07-05,35.922501,36.197498,35.68,36.022499,33.898857,86278400
1889,2017-07-06,35.755001,35.875,35.602501,35.682499,33.578907,96515200
1890,2017-07-07,35.724998,36.1875,35.724998,36.044998,33.920029,76806800
1891,2017-07-10,36.0275,36.487499,35.842499,36.264999,34.127071,84362400
1892,2017-07-11,36.182499,36.462502,36.095001,36.3825,34.237633,79127200
1893,2017-07-12,36.467499,36.544998,36.205002,36.435001,34.287041,99538000
1894,2017-07-13,36.375,37.122501,36.360001,36.942501,34.764618,100797600
1895,2017-07-14,36.9925,37.3325,36.8325,37.259998,35.0634,80528400
1896,2017-07-17,37.205002,37.724998,37.142502,37.389999,35.185741,95174000
1897,2017-07-18,37.299999,37.532501,37.1675,37.52,35.308071,71475200
1898,2017-07-19,37.619999,37.855,37.487499,37.755001,35.529228,83692000
1899,2017-07-20,37.875,37.935001,37.547501,37.584999,35.36924,68974800
1900,2017-07-21,37.497501,37.610001,37.220001,37.567501,35.352783,105010400
1901,2017-07-24,37.645,38.110001,37.474998,38.022499,35.780956,85972800
1902,2017-07-25,37.950001,38.459999,37.950001,38.185001,35.93388,75415600
1903,2017-07-26,38.337502,38.482498,38.264999,38.365002,36.103264,63124000
1904,2017-07-27,38.4375,38.497501,36.825001,37.639999,35.421005,129905200
1905,2017-07-28,37.4725,37.557499,37.297501,37.375,35.171623,68854800
1906,2017-07-31,37.474998,37.5825,37.032501,37.182499,34.990471,79383600
1907,2017-08-01,37.275002,37.555,37.102501,37.512501,35.301022,141474400
1908,2017-08-02,39.82,39.9375,39.040001,39.285,36.969025,279747200
1909,2017-08-03,39.262501,39.302502,38.755001,38.892502,36.599674,108389200
1910,2017-08-04,39.017502,39.349998,38.922501,39.0975,36.792576,82239600
1911,2017-08-07,39.264999,39.73,39.1675,39.702499,37.361912,87481200
1912,2017-08-08,39.650002,40.4575,39.567501,40.02,37.660702,144823600
1913,2017-08-09,39.814999,40.317501,39.7775,40.264999,37.891247,104526000
1914,2017-08-10,39.974998,40.0,38.657501,38.830002,36.684357,163217200
1915,2017-08-11,39.150002,39.642502,39.017502,39.369999,37.194504,105028400
1916,2017-08-14,39.830002,40.052502,39.6875,39.962502,37.754265,88490800
1917,2017-08-15,40.165001,40.549999,40.035,40.400002,38.167595,117862000
1918,2017-08-16,40.485001,40.627499,40.037498,40.237499,38.014072,110686400
1919,2017-08-17,40.130001,40.177502,39.459999,39.465,37.28426,111762400
1920,2017-08-18,39.465,39.875,39.18,39.375,37.19923,109712400
1921,2017-08-21,39.375,39.4725,38.7775,39.302502,37.130737,105474000
1922,2017-08-22,39.557499,40.0,39.505001,39.945,37.737724,86418400
1923,2017-08-23,39.767502,40.1175,39.720001,39.994999,37.784969,77596400
1924,2017-08-24,40.107498,40.185001,39.637501,39.817501,37.617283,79275600
1925,2017-08-25,39.912498,40.139999,39.817501,39.965,37.756622,101920400
1926,2017-08-28,40.035,40.5,39.982498,40.3675,38.136879,103864000
1927,2017-08-29,40.025002,40.779999,40.0,40.727501,38.476997,118067600
1928,2017-08-30,40.950001,40.9725,40.6525,40.837502,38.580917,109078400
1929,2017-08-31,40.91,41.130001,40.869999,41.0,38.734436,107140400
1930,2017-09-01,41.200001,41.235001,40.907501,41.012501,38.746246,66364400
1931,2017-09-05,40.9375,41.0625,40.139999,40.52,38.280964,117874000
1932,2017-09-06,40.677502,40.747501,40.130001,40.477501,38.240822,86606800
1933,2017-09-07,40.522499,40.560001,40.09,40.314999,38.087284,87714000
1934,2017-09-08,40.215,40.287498,39.6325,39.657501,37.466118,114446000
1935,2017-09-11,40.125,40.512501,39.9725,40.375,38.143967,126323200
1936,2017-09-12,40.6525,40.990002,39.692501,40.215,37.992825,286856000
1937,2017-09-13,39.967499,39.990002,39.477501,39.912498,37.707031,179629600
1938,2017-09-14,39.747501,39.849998,39.522499,39.57,37.383461,95042800
1939,2017-09-15,39.6175,40.2425,39.5,39.970001,37.761353,196458400
1940,2017-09-18,40.0275,40.125,39.5,39.6675,37.475574,113077600
1941,2017-09-19,39.877499,39.942501,39.610001,39.682499,37.489738,83242400
1942,2017-09-20,39.474998,39.564999,38.4575,39.017502,36.861481,211805600
1943,2017-09-21,38.950001,38.950001,38.1875,38.3475,36.228504,150046800
1944,2017-09-22,37.884998,38.067501,37.639999,37.9725,35.874229,186581600
1945,2017-09-25,37.497501,37.9575,37.290001,37.637501,35.557743,177549200
1946,2017-09-26,37.945,38.48,37.922501,38.285,36.16946,146640000
1947,2017-09-27,38.450001,38.68,38.384998,38.557499,36.426907,102016800
1948,2017-09-28,38.4725,38.57,38.174999,38.32,36.202526,88022000
1949,2017-09-29,38.302502,38.532501,38.0,38.529999,36.400917,105199200
1950,2017-10-02,38.564999,38.612499,38.18,38.452499,36.327702,74795200
1951,2017-10-03,38.502499,38.772499,38.477501,38.619999,36.485954,64921200
1952,2017-10-04,38.407501,38.465,38.115002,38.369999,36.249752,80655200
1953,2017-10-05,38.544998,38.860001,38.512501,38.8475,36.700863,85135200
1954,2017-10-06,38.7425,38.872501,38.639999,38.825001,36.67963,69630400
1955,2017-10-09,38.952499,39.182499,38.872501,38.959999,36.807167,65051600
1956,2017-10-10,39.014999,39.5,38.775002,38.974998,36.821335,62468000
1957,2017-10-11,38.9925,39.244999,38.9375,39.137501,36.974857,67622400
1958,2017-10-12,39.087502,39.342499,38.932499,39.0,36.844952,64500400
1959,2017-10-13,39.182499,39.32,39.102501,39.247501,37.078773,65576800
1960,2017-10-16,39.474998,40.0,39.412498,39.970001,37.761353,96486000
1961,2017-10-17,39.945,40.217499,39.807499,40.1175,37.900707,75989200
1962,2017-10-18,40.105,40.177502,39.900002,39.939999,37.733013,65496800
1963,2017-10-19,39.1875,39.27,38.755001,38.994999,36.840218,170336800
1964,2017-10-20,39.1525,39.4375,38.990002,39.0625,36.904011,95896400
1965,2017-10-23,39.2225,39.422501,38.875,39.0425,36.885113,87937200
1966,2017-10-24,39.072498,39.355,39.049999,39.275002,37.104759,71028800
1967,2017-10-25,39.227501,39.387501,38.817501,39.102501,36.941784,84828400
1968,2017-10-26,39.307499,39.4575,39.195,39.352501,37.177975,68002000
1969,2017-10-27,39.822498,40.900002,39.674999,40.762501,38.510063,177816800
1970,2017-10-30,40.9725,42.017502,40.93,41.68,39.376862,178803200
1971,2017-10-31,41.974998,42.412498,41.735001,42.259998,39.92482,144187200
1972,2017-11-01,42.467499,42.485001,41.4025,41.7225,39.417015,134551200
1973,2017-11-02,41.650002,42.125,41.32,42.0275,39.705154,165573600
1974,2017-11-03,43.5,43.564999,42.779999,43.125,40.74202,237594400
1975,2017-11-06,43.092499,43.747501,42.93,43.5625,41.155331,140105200
1976,2017-11-07,43.477501,43.8125,43.400002,43.702499,41.287609,97446000
1977,2017-11-08,43.665001,44.060001,43.5825,44.060001,41.625351,97638000
